Time ,H ,U ,Output Speed ,Weight on bit
91.39,478.928190851518,2.71692723689278,161.098361166109,436.947251711387
91.4,498.900500008683,2.71733378745645,163.92936548851,456.36050732045
91.41,526.552126420956,2.71774475429156,163.914483546496,481.193640172652
91.42,558.211179185808,2.71815301481533,160.930821033252,514.32669491127
91.43,589.607132944111,2.71855128518606,155.088245948342,548.201196375588
91.44,616.965061913582,2.71893270539437,146.729368198686,581.435765008759
91.45,637.827872324604,2.71929142411428,136.400933898092,597.958409537105
91.46,651.329059695338,2.71962311303139,124.816950113613,608.322416917701
91.47,657.937208969038,2.71992538144174,112.815051403181,618.170990423493
91.48,658.906080080932,2.7201980788908,101.316600307755,615.597542414701
91.49,655.69771680416,2.72044346886089,91.2754753086017,609.646187697737
91.5,649.554687584594,2.72066618431416,83.556448792787,608.028707883812
91.51,641.286299115537,2.72087276431363,78.7297200682159,592.396712716368
91.52,631.256086502688,2.72107067482348,76.9181142684169,587.62972280141
91.53,619.503728544773,2.72126716934778,77.8430015040138,576.279583386772
91.54,605.908266818553,2.72146855491255,81.0733039517679,560.747748001209
91.55,590.331915211043,2.72168005745298,86.213902214365,545.02150385804
91.56,572.743175768911,2.72190599604407,92.9498955448735,527.893476894035
91.57,553.344594211689,2.72214995185052,101.006611992724,516.294030067786
91.58,532.718220198474,2.72241480956425,110.087063829293,489.431163837089
91.59,511.971160046564,2.72270266898082,119.838482602776,469.254268029114
91.6,492.826698594962,2.72301468962012,129.823274901573,446.99856021212
91.61,477.574800708923,2.72335090576258,139.525714612586,431.841260163804
91.62,468.79214896222,2.72371006506502,148.368389388781,423.04215537204
91.63,468.796737691813,2.72408951966001,155.751214438433,435.02789557247
91.64,478.928190859197,2.72448521024149,161.098309517702,436.301741275729
91.65,498.900500089167,2.72489176100962,163.929012853747,451.873182943868
91.66,526.552126553217,2.72530272792131,163.914017802943,475.267430233444
91.67,558.211178940815,2.72571098759959,160.931618047849,524.287991719181
91.68,589.607132948192,2.72610925850927,155.088232068447,548.034758405149
91.69,616.965062179556,2.72649067934233,146.72832450719,569.523325448
